v8-version,7,8,279,23,-node.46,0
code-creation,Eval,12,1143257,0x31e1029b20b6,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/count_documents.js:1:1,0x31e1029b1fe8,~
code-creation,Eval,12,1143294,0x31e1029b226e,91, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/count_documents.js:1:1,0x31e1029b2020,~
code-creation,Eval,12,1143718,0x31e1029b27e6,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/distinct.js:1:1,0x31e1029b2718,~
code-creation,Eval,12,1143768,0x31e1029b2a06,202, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/distinct.js:1:1,0x31e1029b2750,~
code-creation,Eval,12,1144077,0x31e1029b2f26,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/drop.js:1:1,0x31e1029b2e58,~
code-creation,Eval,12,1144120,0x31e1029ad8e6,221, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/drop.js:1:1,0x31e1029b2e90,~
code-creation,Eval,12,1144390,0x31e1029adebe,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/estimated_document_count.js:1:1,0x31e1029addf0,~
code-creation,Eval,12,1144459,0x31e1029ae12e,195, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/estimated_document_count.js:1:1,0x31e1029ade28,~
code-creation,Eval,12,1144838,0x31e10299708e,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/find_and_modify.js:1:1,0x31e102996fc0,~
code-creation,Eval,12,1144904,0x31e1029974de,416, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/find_and_modify.js:1:1,0x31e102996ff8,~
code-creation,Eval,12,1145294,0x31e1029908f6,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/is_capped.js:1:1,0x31e102990828,~
code-creation,Eval,12,1145329,0x28a563737d96,109, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/is_capped.js:1:1,0x31e102990860,~
code-creation,Eval,12,1145694,0x28a563738376,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/map_reduce.js:1:1,0x28a5637382a8,~
code-creation,Eval,12,1145735,0x28a563738616,220, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/map_reduce.js:1:1,0x28a5637382e0,~
code-creation,Eval,12,1146067,0x28a563738cd6,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/options_operation.js:1:1,0x28a563738c08,~
code-creation,Eval,12,1146096,0x28a563738e9e,109, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/options_operation.js:1:1,0x28a563738c40,~
code-creation,Eval,12,1146339,0x31e1029878de,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/rename.js:1:1,0x31e102987810,~
code-creation,Eval,12,1146405,0x31e102987af6,179, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/rename.js:1:1,0x31e102987848,~
tick,0x7f431f3874fc,1148688,0,0x0,4,0x1057bf0,0x31e10299d656,0x31e10299b398,0x31e10299a382,0x31e10299a02c,0x31e1029a6629,0xc254acbf110,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0xc254acbc87d,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0xc254acbab55,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f70feb9,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x27e8d5f6db89,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
code-creation,Eval,12,1150570,0x31e102984bbe,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/stats.js:1:1,0x31e102984af0,~
code-creation,Eval,12,1150649,0x31e102984eae,221, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/stats.js:1:1,0x31e102984b28,~
code-creation,Eval,12,1151340,0x28a563731226,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/logger.js:1:1,0x28a563731158,~
code-creation,Eval,12,1151401,0x28a5637318e6,304, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/logger.js:1:1,0x28a563731190,~
code-creation,Eval,12,1151808,0x28a563732036,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/collections.js:1:1,0x28a563731f68,~
code-creation,Eval,12,1151850,0x28a5637321fe,109, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/collections.js:1:1,0x28a563731fa0,~
code-creation,Eval,12,1152203,0x28a563716a4e,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/create_collection.js:1:1,0x28a563716980,~
code-creation,Eval,12,1152277,0x28a563716c7e,176, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/create_collection.js:1:1,0x28a5637169b8,~
code-creation,Eval,12,1152650,0x28a5637171b6,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/profiling_level.js:1:1,0x28a5637170e8,~
code-creation,Eval,12,1152690,0x28a56371737e,109, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/profiling_level.js:1:1,0x28a563717120,~
code-creation,Eval,12,1153049,0x31e102982c0e,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/set_profiling_level.js:1:1,0x31e102982b40,~
code-creation,Eval,12,1153098,0x31e102982e66,200, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/set_profiling_level.js:1:1,0x31e102982b78,~
code-creation,Eval,12,1153627,0x31e102980c9e,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/connect.js:1:1,0x31e102980bd0,~
code-creation,Eval,12,1153681,0x31e102980ea6,379, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/operations/connect.js:1:1,0x31e102980c08,~
code-creation,Eval,12,1154686,0x28a563720626,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/sdam/topology.js:1:1,0x28a563720558,~
code-creation,Eval,12,1154847,0x28a56370dd56,1495, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/sdam/topology.js:1:1,0x28a563720590,~
tick,0x7f431f098257,1156028,0,0x0,4,0x10711d0,0xb4717c8c312,0x31e1029a5bb8,0x31e1029a505d,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x31e102980f06,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0xc254acbab7d,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f70feb9,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x27e8d5f6db89,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
code-creation,LazyCompile,0,1168012,0xb4717c92300,3172,resolve path.js:973:10,0x28a563710ab8,*
tick,0xb4717c8d142,1170910,0,0x0,0,0x31e10299c22b,0x31e10299bf21,0x31e10299b338,0x31e10299a382,0x31e10299a02c,0x31e1029a6629,0x28a56370de08,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x31e102980f06,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0xc254acbab7d,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f70feb9,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x27e8d5f6db89,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
tick,0xb4717c8d142,1171592,0,0x0,0,0x31e10299c22b,0x31e10299bf21,0x31e10299b338,0x31e10299a382,0x31e10299a02c,0x31e1029a6629,0x28a56370de08,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x31e102980f06,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0xc254acbab7d,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f70feb9,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x27e8d5f6db89,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
tick,0xf75744,1173175,0,0x0,0,0x10b04a0,0xb4717c92ce9,0x31e10299c57f,0x31e10299c288,0x31e10299bf21,0x31e10299b338,0x31e10299a382,0x31e10299a02c,0x31e1029a6629,0x28a56370de08,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x31e102980f06,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0xc254acbab7d,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f70feb9,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x27e8d5f6db89,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
code-creation,Eval,12,1174404,0x28a56371307e,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/sdam/server.js:1:1,0x28a563712fb0,~
code-creation,Eval,12,1174490,0x28a56370638e,863, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/sdam/server.js:1:1,0x28a563712fe8,~
code-creation,Eval,12,1175549,0x738e703607e,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/cmap/connection_pool.js:1:1,0x738e7035fb0,~
code-creation,Eval,12,1175633,0x13b35f71ba9e,861, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/cmap/connection_pool.js:1:1,0x738e7035fe8,~
code-creation,Eval,12,1176293,0x738e700d9be,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/cmap/connect.js:1:1,0x738e700d8f0,~
code-creation,Eval,12,1176360,0x2ada35770f9e,353, /home/franco/Desktop/coder/clase_16/desafio/node_modules/mongodb/lib/cmap/connect.js:1:1,0x738e700d928,~
tick,0xf44670,1177466,1,0xa6d0f0,2,0xc08330,0x23a4bc12f259,0x31e1029a6930,0x31e1029a0317,0x31e10299a3db,0x31e10299a02c,0x31e1029a6629,0x2ada35771044,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f71bb66,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x28a563706430,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x28a56370de30,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x31e102980f06,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0xc254acbab7d,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f70feb9,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x27e8d5f6db89,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
code-creation,Eval,12,1177768,0x2ada35771f76,6, tls.js:1:1,0x2ada35771ea8,~
code-creation,Eval,12,1177865,0x2ada357726be,830, tls.js:1:1,0x2ada35771ee0,~
tick,0x965700,1178805,1,0xa6d0f0,6,0xc08330,0x23a4bc12f259,0x31e1029a6930,0x31e1029a0317,0x31e10299a3db,0x31e10299a02c,0x31e1029a6629,0x2ada35771044,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f71bb66,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x28a563706430,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x28a56370de30,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x31e102980f06,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0xc254acbab7d,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f70feb9,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x27e8d5f6db89,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
code-creation,Eval,12,1179147,0x13b35f73863e,6, internal/tls.js:1:1,0x13b35f738570,~
code-creation,Eval,12,1179188,0x13b35f738776,50, internal/tls.js:1:1,0x13b35f7385a8,~
tick,0x7f431f098257,1179701,0,0x0,3,0x7ffe76486338,0xb4717c8588c,0x2ada35772762,0x23a4bc12f27f,0x31e1029a6930,0x31e1029a0317,0x31e10299a3db,0x31e10299a02c,0x31e1029a6629,0x2ada35771044,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f71bb66,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x28a563706430,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x28a56370de30,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x31e102980f06,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0xc254acbab7d,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f70feb9,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x27e8d5f6db89,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
code-creation,Eval,12,1180045,0x13b35f738e0e,6, internal/streams/duplexpair.js:1:1,0x13b35f738d40,~
code-creation,Eval,12,1180087,0x13b35f734e9e,146, internal/streams/duplexpair.js:1:1,0x13b35f738d78,~
tick,0xf9b945,1182158,0,0x0,2,0x7ffe76486338,0xb4717c8588c,0x2ada35772808,0x23a4bc12f27f,0x31e1029a6930,0x31e1029a0317,0x31e10299a3db,0x31e10299a02c,0x31e1029a6629,0x2ada35771044,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f71bb66,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x28a563706430,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x28a56370de30,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x31e102980f06,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0xc254acbab7d,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f70feb9,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x27e8d5f6db89,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
code-creation,Eval,12,1182769,0x13b35f717e76,6, _tls_common.js:1:1,0x13b35f717da8,~
code-creation,Eval,12,1183899,0x2ada3577a376,288, _tls_common.js:1:1,0x13b35f717de0,~
tick,0x7f431f098257,1184103,0,0x0,3,0x7ffe76486338,0xb4717c8588c,0x2ada35772808,0x23a4bc12f27f,0x31e1029a6930,0x31e1029a0317,0x31e10299a3db,0x31e10299a02c,0x31e1029a6629,0x2ada35771044,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f71bb66,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x28a563706430,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x28a56370de30,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x31e102980f06,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0xc254acbab7d,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f70feb9,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x27e8d5f6db89,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
tick,0x13c5905,1184682,0,0x0,0,0xb4717c8c0f9,0x2ada3577a441,0xb4717c8590d,0x2ada35772808,0x23a4bc12f27f,0x31e1029a6930,0x31e1029a0317,0x31e10299a3db,0x31e10299a02c,0x31e1029a6629,0x2ada35771044,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f71bb66,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x28a563706430,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x28a56370de30,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x31e102980f06,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0xc254acbab7d,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f70feb9,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x27e8d5f6db89,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
tick,0xfb8ec3,1185934,0,0x0,2,0x7ffe76486338,0xb4717c8588c,0x2ada35772812,0x23a4bc12f27f,0x31e1029a6930,0x31e1029a0317,0x31e10299a3db,0x31e10299a02c,0x31e1029a6629,0x2ada35771044,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f71bb66,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x28a563706430,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x28a56370de30,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x31e102980f06,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0xc254acbab7d,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f70feb9,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x27e8d5f6db89,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
tick,0xf9bd69,1187362,0,0x0,2,0x7ffe76486338,0xb4717c8588c,0x2ada35772812,0x23a4bc12f27f,0x31e1029a6930,0x31e1029a0317,0x31e10299a3db,0x31e10299a02c,0x31e1029a6629,0x2ada35771044,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f71bb66,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x28a563706430,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x28a56370de30,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x31e102980f06,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0xc254acbab7d,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f70feb9,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x27e8d5f6db89,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
code-creation,Eval,12,1187892,0x2ada3575f1fe,6, _tls_wrap.js:1:1,0x2ada3575f130,~
code-creation,Eval,12,1188018,0x310f88caf5e6,1909, _tls_wrap.js:1:1,0x2ada3575f168,~
tick,0x7f431f384841,1188705,0,0x0,0,0x7ffe76486338,0xb4717c8588c,0x2ada35772812,0x23a4bc12f27f,0x31e1029a6930,0x31e1029a0317,0x31e10299a3db,0x31e10299a02c,0x31e1029a6629,0x2ada35771044,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f71bb66,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x28a563706430,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x28a56370de30,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x31e102980f06,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0xc254acbab7d,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f70feb9,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x27e8d5f6db89,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
code-creation,Eval,12,1189416,0x310f88cb0b3e,6, internal/js_stream_socket.js:1:1,0x310f88cb0a70,~
code-creation,Eval,12,1189474,0x310f88cb1286,348, internal/js_stream_socket.js:1:1,0x310f88cb0aa8,~
tick,0x1479140,1190494,0,0x0,0,0x310f88cafa33,0xb4717c8590d,0x2ada35772812,0x23a4bc12f27f,0x31e1029a6930,0x31e1029a0317,0x31e10299a3db,0x31e10299a02c,0x31e1029a6629,0x2ada35771044,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f71bb66,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x28a563706430,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x28a56370de30,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x31e102980f06,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0xc254acbab7d,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x13b35f70feb9,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x27e8d5f6db89,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
code-creation,LazyCompile,12,1190921,0x310f88c9794e,15,makeMethodProxy _tls_wrap.js:539:25,0x2ada3575a638,~
